cid,mw,formula,smiles,homo,lumo,gap,homo_pred_single,homo_pred_ens8,homo_conf_std,lumo_pred_single,lumo_pred_ens8,lumo_conf_std,gap_pred_single,gap_pred_ens8,gap_conf_std
21938912,362.8522,C13H15ClN2O4S2,C1CCC(CC1)S(=O)(=O)C(=[N+]=[N-])S(=O)(=O)C2=CC(=CC=C2)Cl,-7.153873129645,-2.8816856767950005,4.27218745285,-7.2391977,-7.1372776,0.10348906,-2.6713114,-2.3752856,0.1829853,4.5542245,4.7594595,0.1448541
21939552,452.56912,C24H28N4O3S,CCC1=CC2=C(N=CN=C2S1)N3CCN(CC3)C(=O)CCCC(=O)C4=CC=C(C=C4)OC,-5.48581522608,-1.6544522110399995,3.83136301504,-5.6387916,-5.737073,0.05213179,-1.2104187,-1.3169863,0.047813825,4.4281526,4.419979,0.05363209
21939229,408.7913464,C20H11ClF2N6,C1=CC=C(C(=C1)C2=NC3=C(C=CN=C3)C(=N2)NC4=NNC5=C(C=C(C=C54)F)F)Cl,-5.793303877145,-1.99187338566,3.801430491485,-5.7840376,-5.820644,0.05452846,-1.7769972,-1.80595,0.04708957,4.0070224,4.0148063,0.014036604
21939256,408.7913464,C20H11ClF2N6,C1=CC=C2C(=C1)C(=NC(=N2)C3=C(N=CC=C3)Cl)NC4=NNC5=C(C=C(C=C54)F)F,-5.67629492143,-1.793230274795,3.883064646635,-5.6378956,-5.681772,0.05170049,-1.6963382,-1.7714362,0.05873736,3.941009,3.9093678,0.024185933
110327033,395.90028,C19H22ClNO4S,CC1=CC(=C(C=C1S(=O)(=O)N2CCOC(C2)C3=CC(=CC=C3)Cl)C)OC,-6.059975450635,-1.0149846623650003,5.04499078827,-6.0791445,-6.08673,0.023531348,-0.9548576,-0.979915,0.03846197,5.123945,5.106778,0.039929714
110326862,384.81298,C20H17ClN2O4,C1COC(CN1C(=O)CN2C(=O)C3=CC=CC=C3C2=O)C4=CC=CC=C4Cl,-6.3021567775800005,-2.419092130945,3.883064646635,-6.317515,-6.2070465,0.065678336,-2.3198051,-2.3151522,0.04927009,3.9978266,3.8919418,0.08882602
110327173,315.3388232,C18H18FNO3,COC1=CC=C(C=C1)C2CN(CCO2)C(=O)C3=CC=C(C=C3)F,-5.73615996854,-0.5578333935249997,5.178326575015,-5.776413,-5.795368,0.0374547,-0.41383904,-0.5099912,0.06001652,5.364078,5.2865214,0.08303156
110327519,343.3919832,C20H22FNO3,CC1(COC(CN1C(=O)C2=CC(=CC=C2)OC)C3=CC=C(C=C3)F)C,-6.04636975811,-0.4408244378099999,5.6055453203,-5.824629,-5.9823713,0.12234707,-0.49073505,-0.5376928,0.06940935,5.3349814,5.445739,0.08839793
110327152,372.2662,C16H15Cl2NO3S,C1COC(CN1S(=O)(=O)C2=CC=CC=C2Cl)C3=CC=C(C=C3)Cl,-6.266781977015,-1.6490099340299995,4.617772042985001,-6.419067,-6.4476566,0.07026098,-1.4721926,-1.5532628,0.058206465,4.948186,4.8952236,0.07550913
110326907,381.8737,C18H20ClNO4S,CC1=CC(=C(C=C1)OC)S(=O)(=O)N2CCOC(C2)C3=CC=CC=C3Cl,-5.92663966389,-1.0122635238599995,4.91437614003,-5.9885273,-5.92694,0.120658584,-1.1111999,-1.0235219,0.06320639,4.877219,4.905014,0.14119497
110327317,355.4275,C21H25NO4,CC1(COC(CN1C(=O)C2=CC(=C(C=C2)OC)OC)C3=CC=CC=C3)C,-5.52935344216,-0.0952398476749998,5.434113594485,-5.8215466,-5.606669,0.091193914,-0.32285798,-0.3538317,0.07469799,5.500078,5.252844,0.123523
110326819,335.3931232,C17H18FNO3S,CC1=CC=CC=C1S(=O)(=O)N2CCOC(C2)C3=CC=C(C=C3)F,-6.12256163625,-1.1728106956549995,4.949750940595001,-6.186902,-6.1737776,0.051670168,-1.3645064,-1.3503321,0.08619319,4.8224816,4.8235116,0.065846585
110327153,382.8187,C16H15ClN2O5S,C1COC(CN1S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])C3=CC=C(C=C3)Cl,-6.3130413316,-2.974204385965,3.338836945635,-6.6049104,-6.473742,0.119662136,-2.903029,-2.8318453,0.06643548,3.6965418,3.6399043,0.100833
110327485,373.50898,C21H27NO3S,CC1=CC=C(C=C1)C2CN(C(CO2)(C)C)S(=O)(=O)CC3=CC=CC(=C3)C,-6.37290637871,-0.2911618200349997,6.081744558675,-6.124625,-6.090019,0.05062157,-0.59303105,-0.5437335,0.052188717,5.533683,5.547525,0.091608256
110528392,378.91612,C19H23ClN2O2S,CCCOC1=C(C=C(C=C1)C2C3=C(CCCC3=O)N(C(=S)N2)CC)Cl,-5.695342890965001,-1.6653367650600002,4.030006125905,-5.461896,-5.5155506,0.041337002,-1.6623615,-1.7320082,0.07165265,3.797531,3.7829726,0.09592554
110528884,365.40416,C16H19N3O5S,CC1=C(C(NC(=S)N1C)C2=CC(=C(C=C2OC)OC)[N+](=O)[O-])C(=O)C,-5.657246951895,-1.98643110865,3.670815843245,-5.6690617,-5.7252007,0.05179314,-2.357168,-2.240279,0.07077614,3.3111615,3.4848175,0.07280562
110528550,410.5043232,C23H23FN2O2S,CCN1C2=C(C(NC1=S)C3=CC=C(C=C3)OCC4=CC=CC=C4F)C(=O)CCC2,-5.651804674885,-1.6272408259900004,4.024563848894999,-5.4155335,-5.4165106,0.036587432,-1.5084242,-1.5146104,0.0635287,3.905734,3.9005926,0.07402805
110528348,362.48634,C19H26N2O3S,CCN1C(=C(C(NC1=S)C2=CC(=C(C=C2)OC(C)C)OC)C(=O)C)C,-5.461324979535,-1.4612513771850004,4.00007360235,-5.266693,-5.278788,0.012704819,-1.3186495,-1.3289049,0.04901545,3.947047,3.9464955,0.047862723
110528305,408.55632,C24H28N2O2S,CCCCOC1=CC=CC=C1C2C(=C(N(C(=S)N2)CC)C)C(=O)C3=CC=CC=C3,-5.44771928701,-1.5918660254250003,3.855853261585,-5.4414167,-5.4339995,0.033276398,-1.8577988,-1.7052813,0.10799467,3.5864897,3.7308733,0.10447257
110528379,427.47354,C21H21N3O5S,CCN1C(=C(C(NC1=S)C2=CC(=C(C(=C2)OC)O)[N+](=O)[O-])C(=O)C3=CC=CC=C3)C,-5.81235184668,-2.55242791769,3.2599239289900006,-5.523395,-5.4958553,0.1208654,-2.2483063,-2.396836,0.080590904,3.2755113,3.0978556,0.119424276
110528643,423.5279,C23H25N3O3S,CCN1C(=C(C(NC1=S)C2=CC=C(C=C2)OCC(=O)NC3=CC=CC=C3)C(=O)C)C,-5.7143908605,-1.6680579035649998,4.046332956935,-5.539885,-5.547154,0.064428,-1.3807355,-1.4021276,0.046440173,4.158474,4.1443844,0.06244989
110528655,424.98456,C21H29ClN2O3S,CCN1C(=C(C(NC1=S)C2=CC(=C(C(=C2)Cl)OCC(C)C)OCC)C(=O)C)C,-5.727996553025,-1.88847012247,3.839526430555,-5.6208467,-5.529277,0.10484961,-1.641802,-1.533087,0.10595814,3.9811509,3.996232,0.047337566
110528829,364.4607,C21H20N2O2S,CN1C2=C(C(NC1=S)C3=CC=C(C=C3)OC4=CC=CC=C4)C(=O)CCC2,-5.700785167975,-1.6653367650600002,4.035448402915,-5.4385333,-5.4700613,0.033650894,-1.4453591,-1.4773633,0.038036413,3.9918742,3.9917464,0.050724134
110528690,454.5568832,C25H27FN2O3S,CCN1C2=C(C(NC1=S)C3=CC(=C(C=C3)OCC4=CC=CC=C4F)OCC)C(=O)CCC2,-5.401459932425,-1.537443255325,3.8640166771,-5.30079,-5.3201585,0.035920374,-1.5418801,-1.5524862,0.046630986,3.7577138,3.766746,0.04980412
3683760,481.3160896,C19H17Cl2F3N2O3S,C1CN(CC2=C1C=CC(=C2)S(=O)(=O)NCCC3=CC(=C(C=C3)Cl)Cl)C(=O)C(F)(F)F,-6.62325112117,-1.493905039245,5.129346081925,-6.6500816,-6.645648,0.055935733,-1.4797921,-1.5261978,0.044685584,5.1669416,5.117023,0.07653653
3683926,448.42986,C19H24N6O7,CC(C)(C)OC(=O)CN(C)C1=C(C(=NC=N1)OC2=C(C=C(C=C2)C(=O)NN)OC)[N+](=O)[O-],-6.2803876695400005,-2.1905164965250004,4.089871173015,-6.2002025,-6.1718817,0.058645293,-2.206915,-2.1466255,0.108282916,3.995209,4.0273027,0.14137249
3683765,352.3871,C19H20N4O3,CCOC(=O)C1=CC=CC=C1NC(=O)N(CCC#N)CC2=CN=CC=C2,-6.17698440635,-1.5537700863549997,4.623214319995,-6.053547,-6.04872,0.11840279,-1.1313846,-1.3218498,0.094901286,4.9233975,4.7286496,0.13780116
3683697,401.4463896,C18H22F3N3O2S,CCNC(=O)N1CCC2(CC1)N(CCS2)C(=O)C3=CC=C(C=C3)C(F)(F)F,-6.310320193095,-1.1129456485449998,5.197374544550001,-6.3908105,-6.3034806,0.096409805,-1.3495554,-1.2601616,0.11747888,5.038359,5.041723,0.17877513
3683694,499.56096,C28H29N5O4,CC1=CC(=C(N1CCC2=CC=C(C=C2)OC)C)C(=O)COC(=O)C(=CC3=CC=CC=C3)N4C(=NN=N4)C,-5.853168924255001,-1.2789350973499998,4.574233826905001,-5.441098,-5.459333,0.06485874,-1.491161,-1.4037573,0.057587475,3.9490125,4.054642,0.08862308
3683305,398.45378,C25H22N2O3,CC1=CC=C(C=C1)C2C(=C(C3=CC=C(C=C3)C)[O-])C(=O)C(=O)N2CC4=C[NH+]=CC=C4,-4.220485821255,-3.366048330685,0.8544374905700001,-5.340924,-5.265662,0.18616953,-1.8371346,-2.1159937,0.4101326,3.5063105,3.1501982,0.43095097
3683503,386.44154,C21H26N2O5,CCOC(=O)C1=C(OC(=C(C1C2=CC(=C(C=C2)OCC(C)C)OC)C#N)N)C,-5.26268186867,-1.2517237122999996,4.01095815637,-5.2511635,-5.3539853,0.06187698,-1.0612805,-1.1823571,0.066271275,4.1877465,4.170075,0.03987796
3683403,452.52606,C23H24N4O4S,CC(C=C)SC1=NC2=C(N1CC(COC3=CC=CC4=CC=CC=C43)O)C(=O)NC(=O)N2C,-5.38241196289,-1.4013863300749998,3.981025632815,-5.5993423,-5.5657253,0.04800562,-1.1830814,-1.1320462,0.05390625,4.416048,4.4334273,0.05139856
3683263,449.4311032,C24H20FN3O5,CC(=NNC(=O)C(=O)NC1=CC=CC=C1F)C2=CC(=C(C=C2)OC(=O)C3=CC=CC=C3)OC,-5.7606502150850005,-1.70887498114,4.051775233945,-5.709164,-5.720265,0.0382294,-1.7104379,-1.7102189,0.048328232,3.9973278,4.008581,0.040241696
3683271,249.30556,C14H19NO3,COC1=CC=C(C=C1)CN2CCCC(C2)C(=O)O,-5.711669721995,-0.0843552936550002,5.62731442834,-5.593511,-5.7554393,0.08143811,-0.2482357,-0.2198787,0.0578301,5.344582,5.533145,0.08715048
