scaffold,n_molecules,split
O=C(C=CNc1ccccn1)c1ccccc1,1,train
O=C(NCCc1ccccc1)c1nc2ncccn2n1,1,train
c1ccc(-c2cn3c(n2)Cc2ccccc2C3)cc1,1,train
N=c1oc2ccccc2cc1C(=O)NCc1ccco1,1,train
c1ccc(-c2cc3ccccc3[nH]2)nc1,1,train
O=C1C=C[C@@H](c2ccccc2)N1,1,train
O=C(CCC1CCCCC1)NC1CCCCCC1,1,train
C1CCN2CCCCC2C1,1,train
C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12,1,train
O=C(CCC1CCCCC1)Nc1ccc2c(c1)OCCO2,1,train
O=C(COc1ccccc1)N[C@@H]1C[C@@H]2CCC1C2,1,train
O=C(CN1CCOCC1)NC1CCNCC1,1,train
c1cc(N2CCCCC2)nc(N2CCCCC2)n1,1,train
O=C1c2ccccc2C(=O)N1CNc1cccnc1,1,train
c1ccc2c(c1)ccn1ccnc21,1,train
C1=Nc2cccc3cccc(c23)N1Cc1ccccc1,1,train
C=C1CC2CCC1C2,1,train
c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,1,train
O=C1C=C2C=CCCC2CC1,1,train
O=C(Oc1ccc(N2C(=O)C=CC2=O)cc1)c1ccccc1,1,train
c1ccc(OCCCn2nnc3ccccc32)cc1,1,train
O=C(NN=Cc1ccccc1)c1n[nH]c2c1CCC2,1,train
c1ccc2c(c1)N=C(N1CCCC1)Nc1ccccc1-2,1,train
O=C(c1ccc2ccccc2c1)N1CCOCC1,1,train
O=c1c2ccccc2oc2ncccc12,1,train
O=C(NCCC(=O)N1CCCCC1)c1cnccn1,1,train
O=C(CN(CC1CC1)C(=O)c1ccco1)Nc1ccon1,1,train
O=C1C=NN(c2ccccc2)C1,1,train
O=C1OC(=O)C2C1CC1OC13CCCC23,1,train
c1ccc(N=NNc2ccccc2)cc1,1,train
O=C(Oc1ccccc1)c1ccco1,1,train
O=C1NC(=O)C(=C/C=C/c2ccco2)C(=O)N1,1,train
c1ccc2nc(C3CCCC3)ccc2c1,1,train
c1ccc(-c2ccncn2)nc1,1,train
O=c1ccc2c(=O)[nH]c(=O)[nH]c2[nH]1,1,train
c1ccc(Oc2cc(-c3ccccc3)ncn2)cc1,1,train
O=c1[nH]c2c(=O)[nH]c(=O)n(Cc3ccccc3)c2[nH]1,1,train
c1ccc(N(CC2=NCCN2)c2ccccc2)cc1,1,train
c1ccc(-c2cc(CCN3CCCCC3)on2)nc1,1,train
c1ncc2c(n1)N([C@@H]1CCCO1)CN2,1,train
C1=C(c2ccccc2)Oc2ccccc2C1c1ccccc1,1,train
C1=CN2CCNC2=NC1,1,train
C(CN1CCCC1)=C(c1ccccc1)c1ccccn1,1,train
O=C1[C@H]2CCC[C@@H]1CCC2,1,train
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1,train
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,1,train
O=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,1,train
c1ccc(-c2ccc(-c3ccncn3)cc2)cc1,1,train
C1CCn2nnnc2C1,1,train
O=c1c2ccccc2ncn1N=C1CCCCC1,1,train
O=c1cc[nH]c2cc3c(cc12)OCO3,1,train
c1ccc(Nc2cc(-c3ccccc3)no2)cc1,1,train
c1cc(-n2cccc2)cc(-n2cccc2)c1,1,train
O=C(COc1ccccc1)NCc1ccc2c(c1)OCO2,1,train
c1ccc2c(c1)-c1cccc3ccnc-2c13,1,train
O=C(/C=C/c1ccccc1)NC1CC1,1,train
O=C(NNc1cccccc1=O)c1ccncc1,1,train
c1ccc(COC2CC3COC(C2)O3)cc1,1,train
c1ccc2c(N=Nc3cccc4ccccc34)cccc2c1,1,train
c1c[nH]c(-c2ccnc3c2CCCCCC3)c1,1,train
O=C(/C=C/c1ccco1)Nn1cnnc1,1,train
O=C(CN(C(=O)C1CCCCC1)C1CC1)Nc1ccon1,1,train
O=c1ccnc(-c2cccc3ccccc23)o1,1,train
O=C1CC(c2ccccc2)N1c1ccc2ccccc2c1,1,train
O=C(CCc1ccccc1)Oc1ccccc1,1,train
O=c1cc(-c2ccncc2)c2ccccc2o1,1,train
O=c1ccn([C@H]2C=CCO2)c(=O)[nH]1,1,train
C1=CC2OC3CCC(C2CC1)C31CO1,1,train
O=C1C[C@@H](c2c[nH]c3ccccc23)C(=O)N1,1,train
O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,1,train
c1ccc2c(c1)O[C@H]1C[C@@H]2Oc2ccccc21,1,train
c1ccc2c(c1)OCC(CN1CCCCC1)O2,1,train
O=C(Nc1ccccc1)Nc1ccc2c(c1)CCC2,1,train
O=c1c2ccccc2ncn1CCOc1ccccc1,1,train
O=C(CNc1ccccc1)NN=C1CCCCC1,1,train
N=C1OC2(c3ccccc3)CC1CCO2,1,train
O=C(Nc1ccccc1N1CCCCC1)c1cccnc1,1,train
O=C(CC1C=NNC1=O)NN=Cc1ccccc1,1,train
c1cc(N2CCNCC2)ccc1OC[C@@H]1CO1,1,train
O=C(CN1CCOCC1)c1c[nH]c2ccccc12,1,train
C(=Nc1nc2ccccc2o1)c1ccccc1,1,train
O=c1nc(NCc2ccccc2)cc[nH]1,1,train
c1ccc(N2CCCN2)cc1,1,train
O=C1C=C(NCCc2ccccc2)C[C@@H](c2ccco2)C1,1,train
O=C(Cc1ccccc1)Cc1ccccc1,1,train
O=C1c2ccccc2C(=O)N1CC#Cc1ccccc1,1,train
c1ccc(N=Nc2ccc3ccccc3c2)cc1,1,train
c1coc(Cc2cnoc2)c1,1,train
C(=NNc1ccccc1)c1cn[nH]c1,1,train
O=c1nc[nH]c2c(C3CCCO3)[nH]nc12,1,train
O=C(CCC(=O)N1CCOCC1)c1ccccc1,1,train
O=C1C[C@@H](Cc2ccccc2)C(=O)N1c1ccccn1,1,train
O=C(CC1CCCC1)Nc1ccccn1,1,train
O=C1Cc2ccccc2C(c2ccccc2)N1,1,train
O=C(CNC(=O)C1CCCCC1)Nc1ccccc1,1,train
O=C(C=Cc1ccccc1)N(CC1CC1)c1ccccc1,1,train
C1CC2C[C@@H]3CCCC3(C1)C2,1,train
O=C(Nc1cccc2ccccc12)c1ccco1,1,train
O=C(Nc1cccc2ccccc12)[C@@H]1CCCCN1,1,train
O=C1C[C@@H](NC[C@@H]2CCCO2)C(=O)N1c1ccccc1,1,train
O=C(/C=C/c1ccccc1)NNC(=O)c1ccco1,1,train
c1cc(N2CCOCC2)c2nonc2c1,1,train
O=C1NC(c2ccccc2)Oc2ccccc21,1,train
O=C1C[C@H](NN2CCNCC2)C(=O)N1c1ccccc1,1,train
O=C(Nc1ccccc1)c1ccccc1N=C1CCCCC1,1,train
c1ccc(Oc2nc(-c3ccncc3)nc3ccccc23)cc1,1,train
c1ccc(-c2c[nH]cc2-c2ccccc2)cc1,1,train
O=C1C(N2CC2)=CC(=O)c2[nH]ccc21,1,train
O=C(Nc1ccc2c(c1)C(=O)NC2=O)c1ccccc1,1,train
O=C(Cc1ccccc1)Nc1cccnc1,1,train
c1ccc2c(c1)ccc1c3c(nnc12)CCC3,1,train
O=C(COc1ccccc1)N1CC[C@@H](c2ccccc2)C1,1,train
O=C1C=CC2C3Cc4cccc5c4C2(CCN3)C1O5,1,train
O=C(C1CCCC1)N(Cc1ncco1)C1CC1,1,train
C=C1C([n+]2ccccc2)=NC(=O)N1c1ccccc1,1,train
O=C1C=C2CCC3C(=C2CC1)C=CC1CCCC13,1,train
O=C(c1ccccc1)[C@H]1CCCNC1,1,train
O=C1OC(Nc2ccccc2)c2ccccc21,1,train
O=C(Nc1ncn[nH]1)c1ccccc1,1,train
O=C(Nc1ccccc1)OCc1ccc2c(c1)OCO2,1,train
O=C(C=C(c1ccccc1)c1ccccc1)CN1CCCC1,1,train
O=C1CC2OC(=O)CC2O1,1,train
O=c1c2c(nc3cc[nH]n13)CCCC2,1,train
O=C(Nc1ccccc1)c1cn(-c2ccccc2)nn1,1,train
O=C(COc1ccccc1)NNC(=O)[C@H]1CC12CCC2,1,train
O=C(Cn1cccn1)Nc1ccccc1,1,train
O=C1CCOC1N1C=NC2=CNC=NC21,1,train
O=C1C[C@@H](NN2CCCCC2)C(=O)N1c1ccccc1,1,train
C=C1C=CNC=C1,1,train
O=C(COc1ccc2ccccc2c1)N1CCNCC1,1,train
O=C(Cc1ccccc1)OCCc1ccccc1,1,train
C(=Nc1ccccc1)c1ccc2ccccc2c1,1,train
O=C(C=Cc1ccc2ccccc2c1)OCc1ccco1,1,train
O=c1cc(-c2ccccc2)[nH]c2ccccc12,1,train
O=C(CNC(=O)c1ccncc1)Nc1ccon1,1,train
c1ccc(OCc2nnc(-c3ccccc3)o2)cc1,1,train
c1ccc2c(C3CCCCC3)c[nH]c2c1,1,train
c1ccc(CN2CCC[C@]3(CCCNC3)C2)cc1,1,train
c1ccc(C2CCCNCC2)cc1,1,train
O=C1[C@@H]2C[C@H]3C=C[C@]2(CN1Cc1ccco1)O3,1,train
O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2C(=O)CC[C@H]21,1,train
C=C1C=C(c2ccccc2)N=C(c2ccccc2)O1,1,train
O=C(Nc1ccc2c(c1)OCO2)[C@@H]1COc2ccccc2O1,1,train
O=C(Nc1ccccc1)C1CC(=O)N(c2ccccc2)C1,1,train
O=C1C=Cc2ccc3c4c(ccc1c24)C(=O)c1ccccc1-3,1,train
O=C(c1ccccc1)c1ccc[nH]1,1,train
O=C(/C=C/Nc1ccccn1)c1ccccc1,1,train
C=C1C=CNCC1,1,train
c1ccc(-c2ncncn2)cc1,1,train
O=C(CN1CCOCC1)NN=C1CCCCCC1,1,train
O=C(COc1ccccc1)NC1CCCC1,1,train
O=c1[nH]c(-c2ccccc2)ncc1-c1ccccc1,1,train
c1ccc(-c2ccnc(-c3ccncc3)c2)nc1,1,train
c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1,1,train
C1=CC[C@@H]([C@H]2OC[C@@H](CN3CCCCC3)O2)CC1,1,train
C1=C[C@@H]2CCC[C@@H]2C2CC12,1,train
C1=COc2c(cnn2-c2ccccc2)C1,1,train
O=c1cccc(C2CCCCC2)[nH]1,1,train
c1ccc(-c2ccnc3c2CCCCCC3)nc1,1,train
O=c1cc(-c2ccccc2)cc[nH]1,1,train
c1n[nH]c2c1CCCC2,1,train
O=C1CCCc2onc(Cc3cccc4ccccc34)c21,1,train
O=C(NN=Cc1cccnc1)C1CCCCC1,1,train
C=C1CCCCC1,1,train
O=C(NN=Cc1ccc[nH]1)c1ccc(=O)[nH]c1,1,train
O=C1C=CC(=O)N1CCCCCN1C(=O)C=CC1=O,1,train
c1nc(NC2CCCC2)c2nc[nH]c2n1,1,train
O=C1NC(=O)C(CC#CCN2CCCC2)C(=O)N1,1,train
O=c1cc(-c2ccccc2)[nH]c(Nc2ccccc2)n1,1,train
O=C(NN=CC1CC1)c1ccc(-c2ccccc2)cc1,1,train
O=C1CC2(Oc3ccccc3O2)C(=O)N1,1,train
c1ccc(Oc2cnc(-c3ccccc3)nc2)cc1,1,train
O=C(Cn1ccnc1)NCc1ccco1,1,train
O=C(CN1CCCCC1)c1c[nH]c2ccccc12,1,train
O=C1C[C@H](N2CCN(c3ccccc3)CC2)C(=O)N1,1,train
O=C1c2ccccc2-c2cc3ccccc3cc21,1,train
O=C(/C=C/N1CCCC1)c1ccccc1,1,train
C1CN(CC2COCO2)CCO1,1,train
O=C(NC1CC1)[C@@H]1COc2ccccc2O1,1,train
c1ccc2c(c1)ccn2[C@H]1CCCCO1,1,train
O=C1NC(=O)[C@]2(N1)Nc1ccccc1NC2=O,1,train
O=C1C(Nc2ccccc2)=CC(=O)c2ncccc21,1,train
c1ccc(CNc2cc(-n3cccn3)ncn2)cc1,1,train
C(=NNCc1ccccc1)c1cccn1-c1ccccc1,1,train
O=C(COc1ccc2ccccc2c1)Nc1ccncc1,1,train
O=C(OCCN1CCOCC1)[C@H]1COc2ccccc2O1,1,train
c1ccc(-c2noc(-c3ccncc3)n2)nc1,1,train
c1ccc(C2NN=C3C4CCN(CC4)C32)cc1,1,train
c1ccc(-n2ncc3c(N4CCOCC4)ncnc32)cc1,1,train
c1ccc(-n2nc3c([nH+]2)CCc2nonc2-3)cc1,1,train
O=C(NC1CCCC1)c1nc2ncccn2n1,1,train
O=C(CCNc1ccccc1)c1ccc2c(c1)OCO2,1,train
O=C(N1CCCC1)C12CCC3C[C@H](C[C@H](C3)C1)C2,1,train
O=C(Cc1c[nH]c2ccccc12)NCc1ccccc1,1,train
c1ccc(-n2cnc(-n3cnnc3)n2)cc1,1,train
C1=CC2C[C@@H]3CCCC3(C1)C2,1,train
C=C1CCC2OC2CCC2CCC12,1,train
O=C(NCc1ccc2c(c1)OCCO2)C1CC1,1,train
O=C(Nc1ccccc1)c1ccn[nH]1,1,train
C=C1C2CCCC1c1ccc(=O)[nH]c1C2,1,train
O=c1cccc(N=Nc2ccccc2)cc1,1,train
O=C(NC1CC1)[C@H]1CCCN(C(=O)c2ccoc2)C1,1,train
O=C1OC(c2ccco2)=N/C1=C/c1ccccc1,1,train
c1ccc(CN2CCCCCC2)cc1,1,train
O=C(NN=CC1CC=CCC1)c1ccccc1,1,train
c1ccc2c(c1)ncn1ccnc21,1,train
O=C(C=Cc1ccco1)Nc1ccon1,1,train
O=C(NN1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1)c1ccccc1,1,train
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1,train
O=C1CN(N=Cc2ccccc2)C(=O)N1,1,train
O=C(NCc1ccccc1)[C@H]1C[C@H]1c1ccccc1,1,train
O=C1Oc2ccccc2C2[C@@H]1[C@H]1CCC[C@@H]21,1,train
O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,1,train
O=C1CC2CCCCC2c2ccccc21,1,train
O=C(c1ccccc1)N1CCN(c2ccccn2)CC1,1,train
O=C1O[C@@]2(C(=O)NCc3ccco3)CCC1C2,1,train
O=C1C[C@@H]2CCOC3(CCCCC3)N12,1,train
O=C1CC2CCCN3CCc4c(n1c1ccccc41)C23,1,train
O=C1CC=CC=CN1CCC1CNCCO1,1,train
c1ccc(Oc2ccncn2)cc1,1,train
O=C1CCCC1=Cc1ccccc1,1,train
O=C(Nc1ccccc1)NN1CCCCCC1,1,train
O=C1c2ccccc2C(=O)c2occc21,1,train
O=C(Cn1ccc2ccccc21)NC1CCCC1,1,train
O=C1ON=CC1=Cc1ccccc1,1,train
c1ccc(-c2ccc[nH]2)cc1,1,train
c1ccc(-c2nc3ncncc3[nH]2)cc1,1,train
N=C1CCC=CCCC1N1CCN(c2ccccc2)CC1,1,train
c1ccc(COc2ccc3[nH]c4c(c3c2)CCCC4)cc1,1,train
O=c1[nH]c(=O)c2ncc(-c3ccccc3)nc2[nH]1,1,train
c1ccc2c(NCCN3CCNCC3)ncnc2c1,1,train
c1ccc(-c2nccc(-c3ccccn3)n2)cc1,1,train
c1ccc(Oc2ccc(NC3=NCCC3)cc2)cc1,1,train
O=c1ccc2no[nH]c-2c1,1,train
C(=Cc1ccccc1)CNC1CCCc2ccccc21,1,train
O=C1CCCc2noc(Cc3ccccc3)c21,1,train
O=C(c1ccco1)n1cnc2ccccc21,1,train
O=C1CCC(=O)N1c1ccc(-c2cn3ccccc3n2)cc1,1,train
O=C(c1ccc(-n2cnnn2)cc1)N1CCCCC1,1,train
O=C1CCC2c3ccc4ccccc4c3CCN12,1,train
O=C1C=C(NCc2ccccc2)CCC1,1,train
c1ccc(-c2cc(-c3cccnc3)ccn2)nc1,1,train
c1cnc2c(c1)-c1cccc3cccc-2c13,1,train
O=C(NCCCCCCNC(=O)N1CC1)N1CC1,1,train
O=C(NC1CCCCC1)c1nc2ncccn2n1,1,train
O=C1C=CC(=O)N1CCCCCC(=O)N1C(=O)C=CC1=O,1,train
O=C(Cc1ccccc1)N1CCc2ccccc21,1,train
C=C1C=Nc2cncnc2N1,1,train
O=C(CN(C(=O)c1ccncc1)C1CC1)Nc1ccon1,1,train
c1ccc(CC2c3ccccc3-c3ccccc32)cc1,1,train
O=C1CC2(C=CN1)CC[NH2+]CC2,1,train
O=C(Cn1ccc2ccccc21)NC1CC1,1,train
O=C(CN(Cc1ccccc1)C(=O)c1ccoc1)NC1CC1,1,train
O=c1ccnc2n1C=C(c1ccccc1)NN2,1,train
C=C1CCCC2C=CCCC12,1,train
O=C1c2ccccc2C(=O)N1CNc1ccccn1,1,train
O=c1c(C=NNc2cnco2)coc2ccccc12,1,train
c1ccc(N(CC2CO2)CC2CO2)cc1,1,train
O=C(NC1CC1)[C@@H](Cc1ccccc1)c1ccccc1,1,train
O=C(c1ccco1)N1CCN(C[C@H]2CC=CCC2)CC1,1,train
C=C1NC2(CCCCC2)Cc2ccccc21,1,train
O=C(Nc1ccccc1)OCc1ccco1,1,train
O=c1nc[nH]c2c1CNCC2,1,train
C1=CC(c2cccnc2)NN1,1,train
O=C1CCCC(=O)C1=Cc1ccccc1,1,train
O=C(Nc1ccncc1)c1cocn1,1,train
O=C1C=CC2CCC3CC(=O)OC3C2=C1,1,train
O=c1oc2ccccc2n1CCN1CCCCC1,1,train
O=C(Cc1ccccc1)NN=C1CCCC1,1,train
O=C(Nc1ccccn1)c1conc1-c1ccccc1,1,train
c1ccc2nc(N3CCCCC3)ccc2c1,1,train
O=C1OC(=O)c2ccc3c4c(ccc1c24)C(=O)OC3=O,1,train
C1CC2c3nonc3CC[C@@H]2N1,1,train
c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,1,train
C(COCCOCC1CO1)OCCOCC1CO1,1,train
O=C1Nc2ccccc2Nc2nc(-c3cccnc3)ccc21,1,train
O=C(Nc1cnon1)c1ccccc1,1,train
O=C(CC1CCCCC1)N1CCN(c2ccccc2)CC1,1,train
c1nc2c3c(ccn3CCN2)n1,1,train
O=C(COc1ccccc1)NC1C2CC3CC(C2)CC1C3,1,train
O=C1CC(CCC2CCCCC2=O)CC(=O)N1,1,train
O=C1NC(=Cc2cc[nH]c2)C(=O)N1c1ccccc1,1,train
c1ccc(CC2CCC3CCC2N3)cc1,1,train
C(=CC1CO1)C=C1C=CCC=CC1,1,train
N=c1cccc2[nH]onc1-2,1,train
O=C1NCCC[C@@H]1C(=O)Nc1ccccc1,1,train
O=c1ccon1C1CCCCO1,1,train
O=C(NCc1ccccn1)C1CCNCC1,1,train
O=C(Cn1ccnc1)NCc1ccccc1,1,train
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccncc1,1,train
O=C1Nc2ncccc2C(=O)C1=Cc1ccccc1,1,train
O=C1CC2(CCCCC2)CC(=O)N1,1,train
O=C(c1ccoc1)N1CCN(c2ccccn2)CC1,1,train
O=C1CC2C=CC1C1C=CC=CC21,1,train
c1cc(-c2nnn(CN3CCCCC3)n2)ccn1,1,train
O=C1CCCC/C1=C/Nc1ccc2[nH]ncc2c1,1,train
c1ccc(-c2cc(-c3ccccc3)[nH+]cn2)cc1,1,train
O=C1CCC(c2ccccc2)N1,1,train
O=C1OC(c2ccco2)=N/C1=C\c1ccccc1,1,train
c1ccc(Cc2ncncn2)cc1,1,train
c1ccc(-c2cc(-c3ccncc3)ccn2)nc1,1,train
O=C(NNC(=O)c1ccncc1)c1ccccc1,1,train
c1ccc2nc3c(cc2c1)CCCCC3,1,train
O=C1CCN(CCc2ccccc2)CC1,1,train
O=C(COc1ccccc1)NNC(=O)C1[C@H]2CCCC[C@H]12,1,train
O=C1NC(=O)N(Cc2ccco2)C(=O)/C1=C\c1ccc[nH]1,1,train
c1ccc2c(c1)c(NN=C1CCCC1)nn1cnnc21,1,train
O=C(c1nc2ncccn2n1)N1CCc2ccccc2C1,1,train
O=C(NN=CC1CC2CCC1C2)c1ccco1,1,train
O=C(OCC1CC=CCC1)C1CC=CCC1,1,train
c1ccc(C2CC3CCC2C3)cc1,1,train
O=C1C(=O)N(C2CCCCC2)CC1=Cc1ccccc1,1,train
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,1,train
O=C1C[C@@H](C(=O)Nc2ccccc2)C2(CCCCC2)O1,1,train
c1ccc(-c2cc(CCN3CCCC3)on2)cc1,1,train
O=C(Cc1ccco1)Nc1ccc(Oc2ccccc2)cc1,1,train
O=C(Nc1ccccc1)C1CCCO1,1,train
O=C(CCC1CCCC1)N1CCCCC1,1,train
O=C(Nc1ccc2nccnc2c1)N1CCCCCC1,1,train
O=C1C[C@H](NC[C@H]2CCCO2)C(=O)N1c1ccccc1,1,train
O=C(NCCc1ccccc1)c1cocn1,1,train
O=C1CCOC1n1cnc2c(=O)nc[nH]c21,1,train
O=C([C@H]1C[C@@H]2C=C[C@H]1C2)N1CCCCC1,1,train
O=C1C=C(NNC(=O)Cc2ccccc2)CCC1,1,train
O=C(Oc1ccccc1)N1CCCCC1,1,train
c1cncc(-c2nnc3n2CCc2ccccc2-3)c1,1,train
O=C(Cc1ccccc1)NCCCNC1CCCCC1,1,train
C1CCC2(C1)OC[C@H](CN1CCOCC1)O2,1,train
O=C1NC(=O)N(c2ccccc2)C1N=Cc1ccccc1,1,train
O=C1N=CNC1=C1CCNC(=O)c2[nH]ccc21,1,train
O=c1c2ccccc2ncn1Cc1cccnc1,1,train
c1ccc(OCCCN2CCc3ccccc3C2)cc1,1,train
O=C1CCC2C1CCC1C2CC[C@H]2CCCCC12,1,train
N=C1C(=Cc2ccccc2)N2CCC1CC2,1,train
c1cc2c(cn1)CCCC2,1,train
O=c1cccc2n1CCc1c-2[nH]c2ccccc12,1,train
c1ccc(CNCc2ccco2)nc1,1,train
c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,1,train
O=C1CC2(C(=O)NCc3ccccc3)CCC1C2,1,train
O=C(Nc1ccccc1)C1CCCC1,1,train
O=C(CN1CCCCCC1)Nc1ccccc1,1,train
O=C1C[C@@H](NC[C@H]2CCCO2)C(=O)N1c1ccccc1,1,train
C(=Nc1ccccc1)N1CCCCC1,1,train
C1=CC23CCNCc4cccc(c42)OC3CC1,1,train
c1coc(-c2ccc3c(ccc4ccccc43)n2)c1,1,train
O=C1NC(=O)C(Cc2ccccc2)C(=O)N1,1,train
c1cnc2c(c1)ncn2C1CCCO1,1,train
c1ccc2oc(CN3CCOCC3)cc2c1,1,train
O=C1OCCC1=CNc1ccccc1,1,train
O=C(NC[C@@H]1CCCO1)C1CCNCC1,1,train
O=C1CC[C@@H]2C1CC[C@@H]1C3CCCC[C@@H]3CC[C@@H]21,1,train
O=C(NCc1ccccn1)c1cc(-c2ccc[nH]2)n[nH]1,1,train
c1ccc2cc(-c3cccc4ccccc34)ccc2c1,1,train
c1nnc[nH]1,1,train
O=C1NCCc2c1[nH]c1ccccc21,1,train
c1cc(N2CCCNCC2)ncn1,1,train
O=C(c1ccn[nH]1)n1cccn1,1,train
O=C1CCCCC(=O)OCCCCO1,1,train
O=C1Nc2ccccc2C1=C1Oc2ccccc2C1=O,1,train
O=C(Nc1ccccn1)c1ccc2c3c(cccc13)CC2,1,train
O=C1c2cccnc2C(=O)N1c1ccccc1,1,train
c1ccc(-c2nccnc2-c2ccccc2)cc1,1,train
c1ccc(-c2ccnn2-c2ccncn2)cc1,1,train
C=C1C=[NH+]c2ccccc2N1,1,train
C=C1C(=O)O[C@@]23[C@@H](CCC[C@@H]12)CCC1O[C@H]13,1,train
O=C1CCC2c3ccc4ccccc4c3CCC12,1,train
O=C1CN=CNc2c1ncn2C1CCCO1,1,train
O=C1[C@@H]2CCCCC2N1c1ccccc1,1,train
O=C(Cc1ccccc1)Nc1cccc2ccccc12,1,train
O=C1C[C@@H](Cc2ccccc2)C(=O)N1c1ccccc1,1,train
c1ccc(C(c2c[nH]c3ccccc23)N2CCCC2)nc1,1,train
O=C1C(=C2C=Cc3ccccc3N2)Nc2ccccc21,1,train
O=C1C[C@@H](c2ccccc2)C=CN1,1,train
c1ccc(CCc2cccc3ccccc23)nc1,1,train
O=C(c1ccccc1)c1ccon1,1,train
C=C1C(=O)O[C@H]2C3C(=O)C=CC3CCC[C@@H]12,1,train
c1ccc(Cc2ccc3ccccc3c2)cc1,1,train
O=c1[nH]c(=O)c2[nH+]ccnc2[nH]1,1,train
c1ccc2c3c([nH]c2c1)COCC3,1,train
O=C(c1ccccc1)c1c[nH]cc1C(=O)c1ccccc1,1,train
c1ccc(-c2c[nH]c(-c3ccccc3)c2)cc1,1,train
O=c1ccccn1C1CCCO1,1,train
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,1,train
O=C1OC(c2ccccc2)=N/C1=C\c1ccccc1,1,train
c1cc(N2CCCCC2)nc(N2CCCCC2)c1,1,train
O=C(Cn1ccnc1)NN=Cc1ccccc1,1,train
O=C1OOC(=O)[C@@H](c2ccccc2)[C@@H]1c1ccccc1,1,train
C1NCNCN1,1,train
C(=Nc1ccccc1)c1ccc2c(c1)OCO2,1,train
O=C(Nc1ccccc1)Oc1ccc2ccc(=O)oc2c1,1,train
c1ccc(-c2noc(CC3CCCCC3)n2)cc1,1,train
O=C(Oc1cc[nH]c(=O)c1)c1ccccc1,1,train
O=C1NC=C[C@@H](c2ccco2)N1,1,train
O=C(C=Cc1ccccc1)n1cncn1,1,train
c1ccc(CNCc2ccncc2)cc1,1,train
O=C1NC(=O)C(c2ccc3ccccc3c2)N1,1,train
O=C1CC2CCCC2C2CCC3CCCCC3C12,1,train
O=C(CCN(C(=O)c1ccoc1)C1CC1)N1CCCCC1,1,train
C1=CC(C2OCC3(CC=CCC3)CO2)CCC1,1,train
O=C(c1cccnc1)N1C(=O)c2ccccc2C1=O,1,train
O=c1cccc(C=Cc2ccccc2)o1,1,train
O=C1CN(C(=O)c2ccccc2)CC(=O)N1,1,train
O=C(Cn1ccnc1)N1CCCCC1,1,train
O=C(OC1CCCCC1)C1[C@H]2CCCC[C@@H]12,1,train
O=C(C[C@H]1OC[C@@H]2CCCCN2C1=O)Nc1ccccc1,1,train
c1ccc2c(c1)-c1cc3ccccc3cc1C1OC21,1,train
c1ccc(C2CO2)cc1,1,train
O=c1[nH]c(-c2ccccc2)ncc1Oc1ccccc1,1,train
O=C(Nc1ccon1)c1cc2ccccc2oc1=O,1,train
c1ccc(NC2=NCC(c3ccccc3)O2)cc1,1,train
O=C(C=Cc1ccccc1)NCCCc1ccccc1,1,train
C1=C2CCN3Cc4cc5c(cc4C(CC1)C23)OCO5,1,train
c1cc(CN2CCNCC2)c2cccnc2c1,1,train
c1nc(N2CCCC2)nc(N2CCCC2)n1,1,train
c1ccc2c(c1)ccc1c2[nH]c2ccc3ccccc3c21,1,train
O=C(Oc1cccnc1)c1ccc2c(c1)OCCO2,1,train
O=c1ccccc2c[nH]cc12,1,train
c1coc(CN2CCCC2)c1,1,train
O=C(NCc1ncon1)C12CC3CC(CC(C3)C1)C2,1,train
c1ccc(-c2cnoc2-c2ccccc2)cc1,1,train
C1CCC(C2CCCCC2)CC1,1,train
O=C(NCCc1ccccc1)c1cccc2ccccc12,1,train
O=C(Cc1ccccc1)n1c2c(c3ccccc31)CCCC2,1,train
O=C(NNC(=O)c1ccccc1)NC1CCCCC1,1,train
O=C(C1CCC1)N(Cc1ncco1)C1CC1,1,train
O=C1C=C2CCCC(=O)C2CC1,1,train
C(=Nc1ccc2ccccc2c1)c1ccccc1,1,train
C(#Cc1ccccc1)Cc1cccc2ccccc12,1,train
O=C1C=C2c3cccc4c3N(CC4)CCC2CO1,1,train
O=C1CCC[C@H]1Cc1ccco1,1,train
c1ccc(C(CCN2CCCCC2)C2CCCC2)cc1,1,train
O=C1CCCc2noc(Cc3cccc4ccccc34)c21,1,train
O=C(NCc1cccnc1)c1nc2ncccn2n1,1,train
